model,timestamp,timeframe,stat,sign_level,treatment_country,incl_vars,incl_countries,incl_years,impl_date,n_train,n_test,r2_pre_log_diff,r2_pre_log,r2_pre,shapiro_p,normal_errors,att_mean,att_std,att_p,att_sign,att_log_diff_mean,att_log_diff_std,att_log_diff_p,att_log_diff_sign,prox,months_cor,split_date,r2_pre_log_diff_stand,lasso_alpha,n_pars,pars,coefs
rf,"2023-11-01, 15:52",m,stat,0.1,switzerland,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2008-01-01,99,127,0.5127507902461859,0.8825007204442922,0.8901248789348113,0.986723005771637,1,-486377633.0859793,394346097.6511332,3.0860406607839886e-30,1,-0.006973099605022628,0.051398766268297764,0.10818794461419448,0,False,15,2009-04-01,0.5501447758655353,,9,"['austria co2', 'germany co2', 'belgium co2', 'czech_republic co2', 'netherlands co2', 'italy gdp', 'netherlands ind_prod', 'austria gdp', 'germany gdp']","[0.5070170936057, 0.24273305270295573, 0.12795245199721733, 0.031155722157903926, 0.0260452649864736, 0.021971086673069372, 0.01718526599757887, 0.013007773861272155, 0.012932288017829063]"
rf,"2023-11-01, 15:52",m,stat,0.1,ireland,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2010-04-01,111,115,0.3103099528372706,0.7997376478498578,0.777231073084565,0.0005568171618506312,0,-255722608.86991152,241625195.40143418,1.9510073072440255e-20,1,-0.005632769402555259,0.06722268516347957,0.3707722931373493,0,False,0,2010-04-01,0.34431586400007275,,14,"['lithuania unempl', 'lithuania co2', 'slovakia co2', 'bulgaria unempl', 'lithuania gdp', 'belgium co2', 'greece ind_prod', 'belgium pop', 'germany co2', 'czech_republic gdp', 'bulgaria pop', 'netherlands co2', 'czech_republic pop', 'romania infl']","[0.15506524985515213, 0.13876919766336665, 0.1093119009937582, 0.08931993038418864, 0.07713710565708586, 0.07700466543025589, 0.07503669250479633, 0.0651839701607739, 0.06371655005314907, 0.04795864206494781, 0.033028145038659286, 0.026714299546736264, 0.022862894342914143, 0.01889075630421586]"
rf,"2023-11-01, 15:52",m,stat,0.1,united_kingdom,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2013-04-01,144,82,0.5644153183328924,0.8408526722458983,0.8393924445815005,0.014201914891600609,0,-4469986540.818168,3600596584.1468577,1.351399453850012e-17,1,-0.02787357613208504,0.033966336277669755,2.1631875205981598e-10,1,False,-3,2013-01-01,0.5837892681579787,,5,"['belgium co2', 'netherlands co2', 'romania pop', 'czech_republic pop', 'germany co2']","[0.7790139969376673, 0.15734640190587504, 0.042190120810304425, 0.013701420425999478, 0.007748059920153834]"
rf,"2023-11-01, 15:52",m,stat,0.1,france,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2014-04-01,156,70,0.5405016629825674,0.888744651405436,0.8622190537135385,0.6224879026412964,1,-2415090449.8002353,2949454527.2120748,5.460640479478927e-09,1,-0.003375618808750324,0.05236678479591439,0.5995210052799405,0,False,-3,2014-01-01,0.5385657464254637,,4,"['belgium co2', 'netherlands co2', 'italy co2', 'hungary co2']","[0.7747850134596886, 0.18043681756058289, 0.025711346177335715, 0.019066822802392806]"
rf,"2023-11-01, 15:52",m,stat,0.1,portugal,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2015-01-01,183,43,0.3171104978958059,0.5850905914998691,0.6222343717647036,0.6862066388130188,1,465203136.2884189,599275159.0639954,2.0040776717673314e-07,1,0.013247854503027562,0.058394809127368705,0.08944487790338432,1,False,15,2016-04-01,0.3566108970945532,,7,"['spain co2', 'czech_republic gdp', 'czech_republic pop', 'lithuania infl', 'bulgaria pop', 'lithuania gdp', 'belgium pop']","[0.8375705556044677, 0.048883040648991266, 0.02893202260256934, 0.023253430784886373, 0.022972055087755454, 0.022508761242600157, 0.015880134028729682]"
rf,"2023-11-02, 17:14",m,stat,0.1,switzerland,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2008-01-01,0.5127507902461859,0.8825007204442922,0.8901248789348113,0.986723005771637,1,1.7199698737007316,0,-486377633.0859793,394346097.6511332,3.0860406607839886e-30,1,-0.006973099605022628,0.051398766268297764,0.10818794461419448,0,False,0.5501447758655353,,9,"['austria co2', 'germany co2', 'belgium co2', 'czech_republic co2', 'netherlands co2', 'italy gdp', 'netherlands ind_prod', 'austria gdp', 'germany gdp']","[0.5070170936057, 0.24273305270295573, 0.12795245199721733, 0.031155722157903926, 0.0260452649864736, 0.021971086673069372, 0.01718526599757887, 0.013007773861272155, 0.012932288017829063]"
rf,"2023-11-02, 17:14",m,stat,0.1,ireland,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2010-04-01,0.3103099528372706,0.7997376478498578,0.777231073084565,0.0005568171618506312,0,1.6864926903843864,0,-255722608.86991152,241625195.40143418,1.9510073072440255e-20,1,-0.005632769402555259,0.06722268516347957,0.3707722931373493,0,False,0.34431586400007275,,14,"['lithuania unempl', 'lithuania co2', 'slovakia co2', 'bulgaria unempl', 'lithuania gdp', 'belgium co2', 'greece ind_prod', 'belgium pop', 'germany co2', 'czech_republic gdp', 'bulgaria pop', 'netherlands co2', 'czech_republic pop', 'romania infl']","[0.15506524985515213, 0.13876919766336665, 0.1093119009937582, 0.08931993038418864, 0.07713710565708586, 0.07700466543025589, 0.07503669250479633, 0.0651839701607739, 0.06371655005314907, 0.04795864206494781, 0.033028145038659286, 0.026714299546736264, 0.022862894342914143, 0.01889075630421586]"
rf,"2023-11-02, 17:14",m,stat,0.1,united_kingdom,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2013-04-01,0.5644153183328924,0.8408526722458983,0.8393924445815005,0.014201914891600609,0,0.9831797563260516,1,-4469986540.818168,3600596584.1468577,1.351399453850012e-17,1,-0.02787357613208504,0.033966336277669755,2.1631875205981598e-10,1,False,0.5837892681579787,,5,"['belgium co2', 'netherlands co2', 'romania pop', 'czech_republic pop', 'germany co2']","[0.7790139969376673, 0.15734640190587504, 0.042190120810304425, 0.013701420425999478, 0.007748059920153834]"
rf,"2023-11-02, 17:14",m,stat,0.1,france,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2014-04-01,0.5405016629825674,0.888744651405436,0.8622190537135385,0.6224879026412964,1,1.440249282313851,0,-2415090449.8002353,2949454527.2120748,5.460640479478927e-09,1,-0.003375618808750324,0.05236678479591439,0.5995210052799405,0,False,0.5385657464254637,,4,"['belgium co2', 'netherlands co2', 'italy co2', 'hungary co2']","[0.7747850134596886, 0.18043681756058289, 0.025711346177335715, 0.019066822802392806]"
rf,"2023-11-02, 17:14",m,stat,0.1,portugal,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2015-01-01,0.3171104978958059,0.5850905914998691,0.6222343717647036,0.6862066388130188,1,1.1080062768463035,0,465203136.2884189,599275159.0639954,2.0040776717673314e-07,1,0.013247854503027562,0.058394809127368705,0.08944487790338432,1,False,0.3566108970945532,,7,"['spain co2', 'czech_republic gdp', 'czech_republic pop', 'lithuania infl', 'bulgaria pop', 'lithuania gdp', 'belgium pop']","[0.8375705556044677, 0.048883040648991266, 0.02893202260256934, 0.023253430784886373, 0.022972055087755454, 0.022508761242600157, 0.015880134028729682]"
rf,"2023-11-02, 17:30",m,stat,0.1,switzerland,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2008-01-01,0.5127507902461859,0.8825007204442922,0.8901248789348113,0.986723005771637,1,1.7199698737007316,0,-486377633.0859793,394346097.6511332,3.0860406607839886e-30,1,-0.006973099605022628,0.051398766268297764,0.10818794461419448,0,False,0.5501447758655353,,9,"['austria co2', 'germany co2', 'belgium co2', 'czech_republic co2', 'netherlands co2', 'italy gdp', 'netherlands ind_prod', 'austria gdp', 'germany gdp']","[0.5070170936057, 0.24273305270295573, 0.12795245199721733, 0.031155722157903926, 0.0260452649864736, 0.021971086673069372, 0.01718526599757887, 0.013007773861272155, 0.012932288017829063]"
rf,"2023-11-02, 17:30",m,stat,0.1,ireland,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2010-04-01,0.3103099528372706,0.7997376478498578,0.777231073084565,0.0005568171618506312,0,1.6864926903843864,0,-255722608.86991152,241625195.40143418,1.9510073072440255e-20,1,-0.005632769402555259,0.06722268516347957,0.3707722931373493,0,False,0.34431586400007275,,14,"['lithuania unempl', 'lithuania co2', 'slovakia co2', 'bulgaria unempl', 'lithuania gdp', 'belgium co2', 'greece ind_prod', 'belgium pop', 'germany co2', 'czech_republic gdp', 'bulgaria pop', 'netherlands co2', 'czech_republic pop', 'romania infl']","[0.15506524985515213, 0.13876919766336665, 0.1093119009937582, 0.08931993038418864, 0.07713710565708586, 0.07700466543025589, 0.07503669250479633, 0.0651839701607739, 0.06371655005314907, 0.04795864206494781, 0.033028145038659286, 0.026714299546736264, 0.022862894342914143, 0.01889075630421586]"
rf,"2023-11-02, 17:30",m,stat,0.1,united_kingdom,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2013-04-01,0.5644153183328924,0.8408526722458983,0.8393924445815005,0.014201914891600609,0,0.9831797563260516,1,-4469986540.818168,3600596584.1468577,1.351399453850012e-17,1,-0.02787357613208504,0.033966336277669755,2.1631875205981598e-10,1,False,0.5837892681579787,,5,"['belgium co2', 'netherlands co2', 'romania pop', 'czech_republic pop', 'germany co2']","[0.7790139969376673, 0.15734640190587504, 0.042190120810304425, 0.013701420425999478, 0.007748059920153834]"
rf,"2023-11-02, 17:30",m,stat,0.1,france,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2014-04-01,0.5405016629825674,0.888744651405436,0.8622190537135385,0.6224879026412964,1,1.440249282313851,0,-2415090449.8002353,2949454527.2120748,5.460640479478927e-09,1,-0.003375618808750324,0.05236678479591439,0.5995210052799405,0,False,0.5385657464254637,,4,"['belgium co2', 'netherlands co2', 'italy co2', 'hungary co2']","[0.7747850134596886, 0.18043681756058289, 0.025711346177335715, 0.019066822802392806]"
rf,"2023-11-02, 17:30",m,stat,0.1,portugal,"['co2', 'gdp', 'ind_prod', 'infl', 'unempl', 'pop', 'brent']","['austria', 'belgium', 'bulgaria', 'croatia', 'czech_republic', 'france', 'germany', 'greece', 'hungary', 'ireland', 'italy', 'lithuania', 'netherlands', 'portugal', 'romania', 'slovakia', 'spain', 'switzerland', 'united_kingdom']","range(2000, 2020)",2015-01-01,0.3171104978958059,0.5850905914998691,0.6222343717647036,0.6862066388130188,1,1.1080062768463035,0,465203136.2884189,599275159.0639954,2.0040776717673314e-07,1,0.013247854503027562,0.058394809127368705,0.08944487790338432,1,False,0.3566108970945532,,7,"['spain co2', 'czech_republic gdp', 'czech_republic pop', 'lithuania infl', 'bulgaria pop', 'lithuania gdp', 'belgium pop']","[0.8375705556044677, 0.048883040648991266, 0.02893202260256934, 0.023253430784886373, 0.022972055087755454, 0.022508761242600157, 0.015880134028729682]"
