date,austria brent,austria co2,austria gdp,austria ind_prod,austria infl,austria unempl,belgium co2,belgium gdp,belgium ind_prod,belgium infl,belgium pop,belgium unempl,bulgaria co2,bulgaria gdp,bulgaria ind_prod,bulgaria infl,bulgaria pop,bulgaria unempl,croatia co2,croatia ind_prod,croatia infl,croatia pop,czech_republic co2,czech_republic gdp,czech_republic ind_prod,czech_republic infl,czech_republic pop,czech_republic unempl,germany co2,germany gdp,germany ind_prod,germany infl,germany unempl,greece brent,greece ind_prod,greece infl,hungary co2,hungary ind_prod,hungary infl,italy co2,italy gdp,italy ind_prod,italy infl,italy unempl,lithuania co2,lithuania gdp,lithuania ind_prod,lithuania infl,lithuania unempl,netherlands co2,netherlands gdp,netherlands ind_prod,netherlands infl,netherlands pop,netherlands unempl,romania co2,romania gdp,romania ind_prod,romania infl,romania pop,romania unempl,slovakia co2,slovakia gdp,slovakia ind_prod,slovakia infl,slovakia pop,slovakia unempl,spain co2,spain ind_prod,spain infl,spain unempl
2001-11-01,-0.0885173346645085,0.1579416535845013,0.00583070277,-0.027,-0.002,0.0009999999999999,0.0498126818303568,0.00220094942,-0.001,0.001,0.0004204602484456,0.001,0.1017241281784961,0.0140985018666666,0.012,-0.015,-0.0003209866142359,0.0019999999999999,0.254487346084673,-0.006,0.003,0.0001006717906868,0.0935739647477937,0.0042842623933333,0.0069999999999999,-0.003,-0.0003264346833162,0.0,0.0928542143415107,-0.00225208656,-0.01,0.0,0.0,-0.0885173346645085,0.0139999999999999,-0.002,0.1848224814161163,-0.034,-0.003,0.0637311861419007,-0.0007785250533333,-0.0139999999999999,-0.002,0.0,0.0875687555861652,0.0161771155766666,-0.008,-0.003,0.0,0.0254616600140877,0.0001161687099999,0.057,-0.003,0.0004762545774248,0.0,0.1737608217400357,0.01298811077,-0.005,0.003,-0.0087011801302061,0.002,0.138362439459815,0.0155588985733333,-0.024,0.002,-2.478621886403687e-05,-0.001,0.0568281957842344,-0.016,-0.001,0.001
2001-12-01,-0.0047987295499054,0.1743849549215994,0.00788872814,0.017,0.003,0.001,0.0793041146022766,0.00539884794,-0.011,-0.001,0.0004202835359201,0.0009999999999999,0.1643186027287342,0.0148911309833333,0.026,0.004,-0.0003210896797245,-0.0009999999999999,0.243362394143741,0.038,0.003,0.0001006616568979,0.0672323423729928,0.0011603593266666,0.001,0.004,-0.0003265412777189,0.001,0.0980490442775625,-0.0036892435899999,0.01,0.013,0.001,-0.0047987295499054,-0.083,0.01,0.2012566762490877,-0.005,0.0,0.1300968268642783,0.0004403019133333,0.015,-0.002,-0.001,0.0940902055385422,0.0086387725433333,0.046,0.003,-0.003,0.0511925676212037,-0.00299281559,-0.002,0.002,0.0004760278669664,0.0009999999999999,0.1497373007817515,0.01786005778,-0.013,-0.005,-0.0087775557096385,0.004,0.103411296797514,0.0093399197066666,-0.01,-0.001,-2.4786833234813344e-05,-0.002,0.1804446839239943,0.0,0.0,0.001
2002-01-01,0.0372453225771804,0.0520595191071038,0.00994675351,-0.004,-0.001,0.0009999999999999,-0.0526901078026753,0.00859674646,0.019,-0.008,0.0004201069718767,-0.0009999999999999,0.0374519939917981,0.0156837601,-0.03,0.021,-0.0003211928114232,-0.004,0.164355310608613,-0.008,0.009,0.00010065152515,-0.117724184412193,-0.00196354374,-0.0279999999999999,0.0129999999999999,-0.0003266479417582,-0.005,-0.0505702892056696,-0.00512640062,-0.001,-0.011,0.0,0.0372453225771804,0.065,-0.017,0.0666496313980395,0.003,0.013,0.1289991221731838,0.00165912888,-0.009,-0.002,-0.002,0.0122620105636102,0.00110042951,-0.1159999999999999,0.006,-0.006,-0.0191857389164731,-0.00610179989,-0.0139999999999999,0.012,0.0004758013722501,0.0,0.0350803108104784,0.02273200479,0.015,0.0009999999999999,-0.0088552839613988,0.003,-0.0181324138453895,0.00312094084,0.012,0.0139999999999999,-2.478744763756424e-05,-0.0019999999999999,0.1675178596038762,0.009,-0.005,0.004
2002-02-01,0.0433317158598036,-0.0252427139340234,0.0083497850233333,0.01,0.0,0.0,-0.0999139606964298,0.00858424269,-0.003,0.025,0.0003553373319249,-0.001,-0.0394701980781597,0.0156196993233333,-0.015,-0.011,-0.0003847218952106,-0.0009999999999999,-0.0028049587180802,-0.005,-0.011,0.0,-0.1149981220920004,0.0003625425766666,0.023,-0.0139999999999999,-6.534239416566834e-05,0.0,-0.1080332985835177,-0.00197325551,0.001,0.004,0.0009999999999999,0.0433317158598036,0.027,-0.006,-0.0183770920111356,0.059,-0.003,0.0175051886454866,0.0023133255033333,0.012,-0.002,-0.0009999999999999,-0.0555759522422469,0.0111737051066666,-0.046,-0.011,-0.007,-0.0417183089041017,-0.002906988,-0.011,-0.006,0.0003722084410213,0.001,-0.0469593030178323,0.01863669423,-0.002,-0.011,-0.0002625833946368,0.001,-0.0549959791251204,0.0054273869866666,0.043,-0.012,-1.239395422913958e-05,-0.001,0.1223658727168128,0.006,0.003,0.004
2002-03-01,0.1558398694181031,0.0179995622236646,0.0067528165366666,-0.023,-0.001,0.0,-0.0779261769437695,0.00857173892,0.03,-0.014,0.0003552111121543,0.0,-0.0143659877155677,0.0155556385466666,-0.009,-0.008,-0.0003848699631117,-0.004,0.1022427132149879,-0.003,0.002,0.0,-0.0198666219313992,0.0026886288933333,-0.006,0.0,-6.534666407631562e-05,0.0,-0.03607080525218,0.0011798896,0.006,-0.003,0.0,0.1558398694181031,-0.017,0.0409999999999999,0.0311061696536754,-0.011,-0.003,0.0699246981085295,0.0029675221266666,0.0069999999999999,0.012,0.0,-0.043914074384407,0.0212469807033333,0.157,-0.004,-0.009,-0.0353915151730213,0.0002878238899999,0.012,0.006,0.0003720699534426,0.001,-0.0207896303575019,0.01454138367,0.008,-0.008,-0.0002626523627853,0.0019999999999999,-0.0308635192559449,0.0077338331333333,-0.025,-0.003,-1.2394107841373623e-05,-0.001,0.1650864820317075,-0.002,0.008,-0.003
2002-04-01,0.0821825781525671,0.0287859563340973,0.00515584805,0.038,0.004,-0.002,-0.0565421937108219,0.00855923515,-0.0069999999999999,-0.001,0.0003550849820221,0.0,-0.0203324958765449,0.01549157777,0.072,-0.009,-0.0003850181450335,-0.002,0.0480347922073534,0.012,0.002,0.0,0.0338835240166197,0.00501471521,0.009,0.0,-6.535093454473895e-05,-0.0049999999999999,0.0031764758291181,0.00433303471,0.004,-0.001,0.001,0.0821825781525671,0.015,-0.0199999999999999,-0.0043978707419505,-0.003,0.002,0.0342249908196663,0.00362171875,-0.031,-0.001,0.004,0.0166738740822935,0.0313202563,-0.018,0.005,-0.01,-0.0152308872828648,0.00348263578,0.031,-0.005,0.0003719315688783,0.0,0.0078820649711026,0.01044607311,0.018,0.016,-0.000262721367175,0.001,0.0068368173578789,0.01004027928,0.033,0.004,-1.2394261457160384e-05,0.0,0.1304232460863659,0.0069999999999999,0.0049999999999999,0.0
2002-05-01,-0.0148788962564605,0.0544591534221403,0.0041814859266666,-0.003,-0.003,-0.0009999999999999,0.0132481950772707,0.0074909423566666,0.009,0.0,0.0003226951526933,0.0,-0.0514486429224092,0.0152701868666666,-0.01,-0.02,-0.0006519070628367,-0.002,0.0346746027553663,0.016,0.0,-7.742065351479255e-06,-0.0078107755764662,0.00546664497,0.001,-0.001,0.0,0.002,0.0574394554816102,0.0044434316866666,-0.009,0.001,0.001,-0.0148788962564605,-0.04,-0.007,0.0021241375095577,-0.018,-0.004,0.0341289505935442,0.00309720935,0.036,-0.005,-0.001,-0.0078118708721852,0.0267182025833333,0.044,-0.002,-0.0079999999999999,0.0302801704502968,0.0028393034633333,0.024,-0.007,0.0004956936714677,0.001,-0.0100938576031488,0.0083266397233333,-0.088,-0.001,-0.0019894509118856,-0.001,0.0053782935814403,0.0142023598266666,0.018,-0.003,-2.478898377766825e-05,0.001,0.0757146525530814,-0.008,-0.011,0.0
2002-06-01,-0.0513971095965719,-0.0207604429167247,0.0032071238033333,0.012,-0.002,0.0,-0.0745890444879009,0.0064226495633333,-0.017,-0.004,0.0003225910541218,0.0,-0.0510497905560853,0.0150487959633333,0.013,0.004,-0.0006523323229021,-0.0019999999999999,0.0304429935966723,-0.034,-0.004,-7.742125291088087e-06,-0.050121133800566,0.00591857473,0.0,-0.002,0.0,0.0009999999999999,-0.0314520886597549,0.0045538286633333,0.02,-0.002,0.001,-0.0513971095965719,0.019,-0.005,0.0071860912400651,0.015,-0.01,0.0431653949310124,0.00257269995,-0.01,-0.002,0.0,0.0360964217849613,0.0221161488666666,-0.002,0.0,-0.003,0.0090100431590229,0.0021959711466666,-0.023,-0.003,0.0004954480809864,0.001,0.0156081823911264,0.0062072063366666,0.079,-0.0069999999999999,-0.0019934167179087,0.0,0.0111840914252425,0.0183644403733333,0.027,-0.005,-2.47895982852242e-05,-0.001,0.0381933038924238,0.001,-0.003,0.002
2002-07-01,0.0666645817273603,0.0570500135749085,0.00223276168,-0.013,-0.002,0.0009999999999999,-0.0757556049444936,0.00535435677,-0.0069999999999999,-0.006,0.0003224870226929,0.002,-0.0697171240659244,0.01482740506,0.017,0.018,-0.0006527581381465,0.0,0.0382270957659081,0.048,0.0,-7.742185230696919e-06,0.0440862567490363,0.00637050449,0.022,0.006,0.0,-0.0029999999999999,0.0720284439556202,0.00466422564,-0.015,0.005,0.0009999999999999,0.0666645817273603,0.001,-0.017,-0.0363699317673038,0.018,0.004,0.0482446605053965,0.00204819055,-0.005,-0.002,-0.002,0.1387742678309997,0.01751409515,-0.0289999999999999,0.0,-0.001,0.0087736157177111,0.00155263883,0.035,0.003,0.0004952027337346,0.001,0.0472880817683183,0.00408777295,0.006,-0.007,-0.0019973983665231,0.0,0.0383587296566076,0.02252652092,0.0,0.002,-2.4790212824754576e-05,-0.001,0.0326907299477099,0.004,-0.0069999999999999,0.0029999999999999
2002-08-01,0.0347429484438728,0.0443326354433786,0.0004112642966666,-0.0279999999999999,0.005,0.001,-0.084014920078193,0.0048157943,0.018,0.023,0.0003223830583394,-0.0009999999999999,-0.0780641458422906,0.01331632984,0.0069999999999999,-0.008,-0.00056833124213,0.0,0.0349240062496356,-0.002,-0.001,0.0,0.0223380541271467,0.0064568790366666,-0.022,-0.004,6.535093454473895e-05,0.002,0.0131691344037534,0.0026839339966666,0.021,-0.006,0.001,0.0347429484438728,-0.017,0.022,-0.0585108838425689,-0.016,-0.002,0.0074905396851576,0.00277941045,-0.0139999999999999,-0.002,0.0,0.0662923363530438,0.0167057230866666,0.002,-0.003,0.0,0.0035819963769547,0.0015339298766666,-0.054,0.003,0.0005155755483912,0.0009999999999999,0.0095556685947606,0.0085888592733333,0.0139999999999999,0.003,-0.0003150964259539,-0.0019999999999999,0.0118487630468528,0.0172074314166666,0.009,0.008,6.197610820990462e-06,0.0,0.0222555340559438,0.008,0.0099999999999999,0.001
2002-09-01,0.0635999945553069,0.0079261728599213,-0.0014102330866666,0.0279999999999999,-0.003,0.0009999999999999,-0.0976413642689166,0.00427723183,-0.001,-0.0129999999999999,0.0003222791609935,0.0019999999999999,-0.0509065746151726,0.01180525462,-0.009,0.015,-0.0005686544262157,-0.002,0.0485325041243811,0.0579999999999999,0.006,0.0,0.0059770002833765,0.0065432535833333,0.022,-0.005,6.534666407631562e-05,0.0009999999999999,0.0184474896772819,0.0007036423533333,-0.01,0.001,0.002,0.0635999945553069,0.001,0.019,-0.0407804281705139,0.023,0.0099999999999999,0.0277485240416908,0.00351063035,0.021,0.009,0.0,-0.0038039145179453,0.0158973510233333,0.024,0.001,0.0,-0.023020410939889,0.0015152209233333,0.053,0.008,0.0005153098672181,0.001,0.02178871114846,0.0130899455966666,-0.003,-0.002,-0.0003151957430098,-0.003,0.0079390034628339,0.0118883419133333,-0.009,-0.002,6.197572410826524e-06,-0.001,0.0320190999521017,0.002,0.0,-0.001
2002-10-01,-0.0307496518666514,0.1056643795118432,-0.00323173047,-0.005,0.002,-0.0009999999999999,0.1080008222898349,0.00373866936,0.015,-0.002,0.0003221753306021,0.002,-0.0142304033700426,0.0102941794,-0.022,0.002,-0.0005689779780677,-0.003,0.1712306633980667,-0.019,-0.004,0.0,0.0865421003839017,0.00662962813,0.016,0.003,6.534239416566834e-05,-0.002,0.1195555056866091,-0.00127664929,-0.008,0.0,0.0009999999999999,-0.0307496518666514,0.027,-0.016,0.0605679824956695,-0.0409999999999999,-0.0009999999999999,0.0669809878078702,0.00424185025,-0.013,-0.001,-0.0009999999999999,0.108203240858419,0.0150889789599999,-0.011,0.012,0.0,0.1540593302282396,0.00149651197,-0.009,-0.011,0.0005150444597212,0.001,0.0426464920923699,0.01759103192,0.002,0.01,-0.0003152951226894,-0.0039999999999999,0.077120151951,0.00656925241,0.002,-0.003,6.197534000662586e-06,0.0,0.0286280766219633,0.006,0.006,-0.001
2002-11-01,-0.1235184057411276,-0.0929606083446366,6.506317666666716e-05,0.001,-0.002,0.0,-0.0994491898178964,0.0016139689333333,0.01,0.0,0.0003864734347622,0.002,-0.0802986810861234,0.0115451909766666,0.044,-0.008,-0.0003780822777557,-0.009,-0.1506180600262006,0.008,-0.001,0.0,-0.1068419777956144,0.00793868806,0.016,0.002,-0.0001633639916711,0.004,-0.0886574432118081,-0.0057803604766666,0.015,-0.003,0.001,-0.1235184057411276,0.001,-0.005,-0.143163206537622,0.044,-0.006,-0.0605291029499817,0.00164599657,0.019,-0.002,0.0,0.0042357650690227,0.02462644621,0.042,-0.0059999999999999,-0.001,-0.001065851930452,0.00105548849,-0.076,-0.004,0.000350078771298,0.0009999999999999,-0.0993414426672174,0.0061856023166666,0.002,0.01,-0.0005293040698397,-0.002,-0.0873406135871661,0.0103152769033333,0.044,-0.001,2.4789751918774527e-05,-0.0009999999999999,-0.0281725553182923,-0.004,-0.007,0.0
2002-12-01,0.151800226283044,-0.0881162385287197,0.0033618568233333,-0.001,0.003,0.0009999999999999,-0.0864631854317785,-0.0005107314933333,-0.048,0.002,0.0003863241307442,0.001,-0.1028684187909192,0.0127962025533333,-0.02,0.01,-0.0003782252780322,-0.0099999999999999,-0.0845259098870201,-0.008,0.002,0.0,-0.0398216220883469,0.00924774799,-0.0069999999999999,0.001,-0.0001633906838272,-0.0009999999999999,-0.0576308585079239,-0.0102840716633333,-0.017,0.015,0.001,0.151800226283044,-0.001,0.0069999999999999,-0.0966241025965004,0.017,0.001,-0.0945614304580573,-0.0009498571099999,-0.01,0.0,-0.001,0.0444401068683824,0.03416391346,0.077,0.002,-0.001,0.0208911151668615,0.00061446501,0.0409999999999999,0.003,0.0003499562590398,0.001,-0.0483083916986579,-0.0052198272866666,-0.011,-0.011,-0.0005295843810202,-0.001,-0.0611029653224761,0.0140613013966666,0.004,0.003,2.4789137400560435e-05,-0.001,-0.1097410263029949,-0.006,0.001,0.0
2003-01-01,0.0958555497872053,0.0136818557570244,0.00665865047,0.034,-0.001,0.0,0.0620871300262599,-0.00263543192,0.035,-0.011,0.0003861749420472,0.0,0.0250497094165282,0.01404721413,0.072,-0.006,-0.0003783683865208,-0.003,0.0044583610007649,-0.049,0.003,0.0,0.1529390800383581,0.01055680792,-0.017,0.005,-0.0001634173847051,-0.002,0.0308426530888432,-0.01478778285,0.01,-0.011,0.002,0.0958555497872053,-0.006,-0.015,0.0061833444918306,-0.02,0.012,-0.0408649491084958,-0.00354571079,0.011,-0.006,0.004,0.0975013375272411,0.04370138071,-0.047,-0.004,-0.0029999999999999,0.0257495106902112,0.00017344153,0.032,0.008,0.0003498338325016,0.0109999999999999,0.0420907249003477,-0.01662525689,-0.006,-0.0019999999999999,-0.0005298649892431,0.0,-0.0004720719590949,0.01780732589,0.033,0.0499999999999999,2.4788522914320765e-05,-0.003,-0.0216600113724361,0.0069999999999999,-0.007,0.001
2003-02-01,0.0497365990810925,0.1604268737823311,0.00497574939,-0.013,0.0,0.0,0.1520456048563367,-0.0010444864199999,-0.001,0.031,0.0003216985712164,0.0,0.1832703696483868,0.0126907125666666,-0.009,-0.005,-0.0004465738292651,-0.007,0.2279258584137657,0.04,-0.003,7.742185230696919e-06,0.203878546709209,0.0105441759733333,-0.0069999999999999,-0.002,3.268561343006127e-05,0.0009999999999999,0.1632573664250713,-0.0095046651333333,0.002,0.005,0.001,0.0497365990810925,-0.018,0.006,0.2031070538287842,-0.002,-0.005,0.1330706181879932,-0.00280704821,-0.021,-0.002,-0.001,0.1447998823805214,0.03408614019,0.093,-0.001,0.0,0.1013624084738715,-0.0010354717166666,0.024,0.0009999999999999,0.0002880065849986,0.001,0.1755137404105688,-0.0065769326333333,-0.0139999999999999,-0.005,-0.0003575093961352,0.001,0.10024285529067,0.01690953753,0.004,-0.047,6.197034720045735e-06,-0.002,0.0440447080348853,0.004,0.006,0.0
